,mat1_abssum,mat1_squaresum,mat2_abssum,mat2_squaresum
2729,761.817,24561.1,1495.89,99094.5
2730,816.558,27644.2,1458.27,98571.7
2731,699.717,22193.7,1620.63,108973
2732,692.191,22341.7,1392.88,86528.7
2733,640.951,20532.7,1429.53,88585.8
2734,789.049,27690.9,1733.49,125637
2735,808.545,28066.2,1312.74,84711.7
2736,645.176,21025.4,1609.74,106780
2737,808.053,26299.7,1536.48,104996
2738,689.541,21862.2,1694.88,116244
2739,836.657,28820.2,1368.18,91093.1
2740,708.708,24106.7,1555.29,104458
2741,667.503,19897.5,1404.81,85489.3
2742,723.619,22602.5,1554.3,102877
2743,771.876,25348.6,1355.23,85980.6
2744,954.612,34808.1,1604.79,119874
2745,663.88,22513.9,1301.85,78075.9
2746,820.274,28882.2,1360.19,89912.5
2747,706.936,23348.5,1423.59,91009.2
2748,628.355,17888.6,1491.93,92208.5
2749,646.911,18415.2,1698.84,112987
2750,776.08,26248,1803.01,130967
2751,577.112,16890.9,1341.36,76057.9
2752,964.809,35238.1,1589.03,118607
2753,856.871,29379.1,1341.45,89043.1
2754,798.19,27179.5,1290.96,81680.1
2755,678.101,22377.9,1549.35,102088
2756,737.929,25498.1,1888.21,138416
2757,740.382,23855.2,1228.59,72349.4
2758,599.655,17734.4,1338.48,76909.5
2759,873.26,31754,1592,115890
2760,820.679,26880.5,1326.6,84614.9
2761,775.237,24508.1,1502.82,99727.5
2762,850.288,29460.5,1418.67,96612.9
2763,705.355,24328.5,1477.08,96837.4
2764,813.569,25747.3,1379.07,88847.8
2765,675.287,21105.7,1405.8,86750.5
2766,624.784,19046.6,1329.57,77242.6
2767,783.319,24112,1597.86,108372
2768,595.879,16618.3,1440.45,85778.7
2769,866.437,31706.7,1387.98,95722.1
2770,646.677,20142.5,1716.66,116244
2771,565.693,15497.3,1257.3,66598.1
2772,699.437,22463.8,1287,76543
2773,703.884,22411,1380.99,85771
2774,754.293,24113.9,1459.26,95446.8
2775,645.226,19175.9,1444.39,88649.9
2776,772.225,26389.4,1279.08,79680.7
2777,789.91,27769,1221.66,75313.9
2778,958.005,34217.9,1522.62,111457
2779,729.069,23020.5,1419.66,90102
2780,735.386,24344.7,1665.18,115469
2781,760.651,24758.8,1333.44,83194.2
2782,734.029,24682.1,1370.09,86680.2
2783,605.544,19061.6,1215.72,66099.7
2784,794.261,27772.5,1473.12,99999.3
2785,872.761,29903.7,1454.31,100514
2786,781.434,25515.1,1466.19,97220.1
2787,850.961,29365,1321.65,86740.8
2788,639.151,19044.8,1287,73185
2789,641.123,21325.9,1658.25,111766
2790,855.297,30396.7,1708.74,125996
2791,714.581,23508.9,1457.28,94580.7
2792,810.081,27656.1,1508.76,103499
2793,699.301,22036.2,1429.56,90172.9
2794,694.421,23284.1,1385.94,86998.7
2795,845.003,30193.9,1341.36,89639.9
2796,771.087,24723.6,1236.51,73904.2
2797,776.314,26826.9,1417.64,93564.7
2798,703.359,22954,1491.93,97264.5
2799,782.784,26140.8,1186.02,70420
2800,678.803,21516.3,1749.33,121002
2801,799.25,28575.7,1557.27,109056
2802,759.624,24648.7,1147.41,64868
2803,698.918,23719.4,1148.4,64021.4
2804,674.568,22142.9,1339.47,81608.7
2805,645.95,19303.7,1358.28,80229.4
2806,802.195,28436,1497.9,103053
2807,691.102,21310.9,1513.74,97417.3
2808,786.736,27176.8,1226.45,75175.3
2809,811.449,29064.7,1318.68,86273.1
2810,693.361,22816.6,1540.49,101693
2811,848.152,30138.5,1160.28,71744.9
2812,771.678,25625.7,1596.95,109782
2813,682.265,20454.6,1654.29,110737
2814,667.345,19584.4,1177.11,62807.2
2815,653.979,19790.2,1326.6,77390.9
2816,681.549,21291.4,1508.76,97083.4
2817,694.945,21603.9,1342.35,80995.1
2818,768.145,25818,1740.42,124458
2819,661.319,18630.2,1390.95,82869.6
2820,740.456,22778.6,1459.25,93851.7
2821,775.163,26895.2,1415.7,93373.5
2822,806.399,26445.7,1262.11,77873.4
2823,741.991,24401.2,1372.14,86737.7
2824,863.826,28931.6,1395.9,93697.2
2825,893.481,31007.8,1195.73,75898.6
2826,682.47,20300.1,1363.23,81701.2
2827,767.198,25552,1379.07,88587.8
2828,737.328,22000.4,1467.18,93653.1
2829,634.389,20066.7,1296.9,75197.7
2830,709.851,23139.4,1516.68,99829.1
2831,667.023,18898.6,1474.11,91414.3
2832,721.229,22019,1209.6,68378.1
2833,743.737,25429.7,1365.21,87253.6
2834,834.551,29782,1375.11,92649.2
2835,718.843,23067.2,1597.86,107870
2836,725.737,23094.4,1471.14,95349.2
2837,773.741,25916.8,1668.15,117486
2838,768.485,28105.1,1261.97,79624
2839,685.995,22191,1350.28,82302.7
2840,780.3,25266.3,1389.96,89518.4
2841,786.491,26028.9,1452.33,96421.4
2842,756.191,24662.5,1508.79,100612
2843,630.525,19522.7,1344.42,79026.7
2844,730.304,25180.7,1510.74,101419
2845,798.558,28290.4,1142.24,67827.2
2846,698.558,21665.2,1475.1,93851.3
2847,755.899,25010.5,1377.09,87843.5
2848,697.931,22376.8,1481.04,95657.4
2849,910.542,31907.2,1468.17,103982
2850,862.969,32214,1322.54,89630.8
2851,724.476,23041.7,1487.97,96934.5
2852,686.319,22581.7,1335.42,81108.7
2853,743.74,22572.3,1624.59,109873
2854,723.01,22962.3,1761.21,123406
2855,677.961,20932.7,1577.14,103279
2856,721.997,24304.2,1475.1,96909.3
2857,976.296,36791.5,1570.14,118541
2858,725.908,22242.9,1615.68,108549
2859,895.891,33430.6,1778.04,135612
2860,862.015,31537.2,1229.58,79930.8
2861,708.595,22015,1781.01,124400
2862,781.203,27030.3,1457.28,97856.7
2863,764.531,25845.9,1089.73,60551.4
2864,747.355,23974.3,1687.95,117327
2865,598.561,17182.3,1537.47,95667.2
2866,642.745,21027,1092.96,56089.5
2867,723.982,23389.6,1413.72,89719.3
2868,691.439,21309.4,1453.32,91700.5
2869,785.531,25844.2,1452.33,96437.4
2870,640.999,19204.2,1617.76,105480
2871,736.529,24042.2,1495.89,98616.5
2872,833.431,28295.5,1559.25,109036
2873,688.62,21246.1,1674.09,113400
2874,738.469,23489,1488.96,97803.5
2875,755.187,24397.3,1225.62,72327.3
2876,788.357,27481,1420.65,94955
2877,682.965,22394.8,1359.27,83632.5
2878,753.972,23785.2,1491.93,98030.5
2879,771.029,25566.7,1752.3,125218
2880,683.973,22870.3,1728.54,120040
2881,668.411,21189.4,1319.67,78328.3
2882,751.022,25968.6,1499.87,100876
2883,807.166,28045.2,1175.13,71292.4
2884,592.549,16667.9,1640.43,105362
2885,678.401,21750.9,1564.26,103065
2886,671.649,23711.4,1407.74,89575.6
2887,832.001,29095.2,1611.81,114837
2888,955.68,35103.8,1294.8,89731.9
2889,653.572,19412,1518.69,96276.1
2890,691.344,25256,1450.35,94921.3
2891,797.115,28853.3,1617.66,115279
2892,789.281,25928.7,1501.83,101286
2893,813.894,27295.6,1649.34,116805
2894,725.313,22516.5,1799.05,126770
2895,612.25,18800.2,1544.4,98273.7
2896,715.749,22470.5,1741.41,121031
2897,962.883,37048.2,1539.45,116209
2898,828.486,28778.8,1272.15,81201.7
2899,812.99,28242.9,1598.85,112769
2900,807.692,27218.3,1343.43,86769.5
2901,930.323,33478.4,1729.53,130839
2902,764.611,27650.8,1487.97,101501
2903,856.519,30461.6,1456.27,100486
2904,763.343,24827,1268.05,77173.2
2905,833.538,29651.9,1332.45,88201
2906,782.929,27812.5,1476.09,100548
2907,785.957,25643.2,1485.99,99466.5
2908,683.699,23779.2,1402.78,89064
2909,691.701,22495.3,1378.08,85246.7
2910,780.724,25518.3,1539.5,104084
2911,823.065,28607.1,1684.13,121189
2912,769.427,24960.9,1392.93,89573.8
2913,876.081,32361.4,1541.43,111423
2914,813.703,29112.7,1514.7,105411
2915,864.063,31176.8,1334.52,89950.7
2916,787.426,26071.4,1454.31,96809.6
2917,779.147,28076,1330.37,86045.4
2918,655.241,19804.5,1444.41,89451
2919,704.568,21769.2,1547.42,101150
2920,799.572,26936,1680.03,119551
2921,636.22,18056.6,1298.88,73474.2
2922,793.336,26878.4,1411.7,92952
2923,841.222,29641.7,1441.44,98975.8
2924,606.461,18168.5,1409.76,84348.9
2925,696.944,21120.9,1461.24,92072.9
2926,645.828,20024,1592.91,104004
2927,789.561,25701.2,1307.79,81731.5
2928,815.816,29013.4,1592.91,112898
2929,815.081,29745.8,1311.75,86106.4
2930,637.209,20012.8,1500.84,94935.5
2931,926.473,34053.8,1249.08,84448.9
2932,705.68,22768.1,1497.87,97636.5
2933,818.932,28264.2,1301.85,83483.9
2934,675.556,20324.2,1655.28,110506
2935,551.465,17498.7,1566.18,98823.9
2936,936.157,34521.8,1336.5,93551.1
2937,645.575,19218.7,1188.8,63476.8
2938,619.581,17396,1395.9,82343.2
2939,720.981,23641.7,1680.03,116107
2940,828.635,27876,1465.2,99571
2941,779.402,26656,1694.04,120134
2942,736.073,24724.1,1721.61,121173
2943,761.821,25924.2,1157.1,67155.1
2944,749.912,26289.1,1688.94,119635
2945,767.101,24619.9,1388.97,88695.3
2946,871.717,31080.4,1642.41,120127
2947,822.803,27955.8,1394.91,92728.1
2948,692.612,19912.7,1711.71,115588
2949,623.827,17705.3,1691.91,111578
2950,800.511,27912.7,1436.47,96717.3
2951,626.061,18131,1355.31,79085.8
2952,674.942,21418.4,1350.36,81861.9
2953,747.474,24182.3,1455.3,94944.6
2954,802.629,26948.6,1251.36,77624.2
2955,806.64,28274,1451.34,98544.4
2956,772.831,25849.2,1220.67,73210.5
2957,662.413,19990.3,1545.39,99326.6
2958,686.023,21381.2,1258.15,72658.1
2959,758.265,25733.9,1525.66,102820
2960,730.727,24866.4,1452.33,95337.4
2961,619.181,17653.2,1617.66,104265
2962,732.215,25515.9,1872.09,136919
2963,809.569,29158.2,1164.03,71183.2
2964,756.048,25341.9,1672.25,116806
2965,711.806,23483.4,1483.03,96624.5
2966,716.925,22882.6,1229.58,71378.8
2967,732.077,24802.2,1653.42,114591
2968,832.983,27440.5,1224.63,75270
2969,802.897,28172,1228.59,76589.4
2970,621.356,18478.9,1490.94,92567.5
2971,684.141,21313.8,1287.87,75479
2972,848.757,31145.5,1672.11,122867
2973,847.804,29814.3,1570.14,111543
2974,789.694,27862,1494.9,102234
2975,817.063,28486.5,1457.28,99222.7
2976,808.665,26385.3,1312.74,82773.7
2977,767.527,26215.8,1440.43,95403.6
2978,741.079,25125.2,1508.76,101151
2979,755.799,25685.6,1771.11,127064
2980,704.683,22455.5,1632.51,110297
2981,679.552,22913.3,1548.36,102351
2982,708.586,23111.7,1528.56,100851
2983,686.177,23290.7,1230.41,71674.8
2984,650.354,20419.5,1702.8,115106
2985,775.463,25122.4,1540.49,104055
2986,811.886,29680.6,1297.89,84650.9
2987,782.558,27998.8,1481.04,100873
2988,873.458,31048.4,1136.29,70288.3
2989,695.247,22345.8,1761.41,122589
2990,758.606,24910.2,1552.32,104843
2991,624.295,18357.1,1397.88,83175.5
2992,759.063,22811.7,1531.53,101058
2993,819.633,29255.2,1929.51,146163
2994,761.766,24910.1,1357.21,85459
2995,648.013,20328.3,1255.32,71359.5
2996,872.885,32317.4,1612.71,118361
2997,771.017,26056.4,1822.59,132385
2998,783.422,28337.7,1313.52,84818.4
2999,725.571,21403.4,1684.98,114532
